CustomerID,CustomerName,Age,Gender,Country,JoinDate,PurchaseAmount
1250.0,Anika Gupta,23.0,Female,UK,2019-02-08,3530.06
1588.0,Pari Rao,43.0,Female,USA,,3145.09
1423.0,Kiara Nair,43.0,Male,India,,5295.23
1419.0,Reyansh Kapoor,20.0,Male,Canada,,7326.687500000001
1395.0,Aarav Reddy,55.0,Male,India,,5432.1
1598.0,Diya Iyer,39.0,Male,UK,2021-01-08,6433.23
1259.0,Aarav Kapoor,51.0,Male,USA,,2970.13
1092.0,Ayaan Reddy,30.0,Male,India,,4182.54
1351.0,Reyansh Kapoor,28.0,Female,USA,,2944.08
1103.0,Anika Mehta,20.0,Male,USA,,1658.0
1224.0,Myra Gupta,32.0,Male,Canada,2019-06-16,3205.25
1273.0,Riya Nair,54.0,Female,Canada,2019-04-08,3558.97
1048.0,Aadhya Mehta,35.0,Female,USA,,2729.34
1511.0,Aditya Mehta,18.0,Male,India,2023-02-19,50.0
1314.0,Ananya Kapoor,26.0,Male,Canada,,5644.3
1500.0,Ananya Singh,44.0,Female,USA,,3908.83
1350.0,Aadhya Nair,50.0,Female,USA,,3264.02
1080.0,Aarav Kapoor,19.0,Female,Canada,,3151.6
1241.0,Sara Reddy,52.0,Female,USA,,2027.14
1349.0,Vivaan Reddy,69.0,Female,India,,3867.41
1003.0,Myra Verma,40.0,Female,India,2023-05-05,1743.21
1560.0,Reyansh Verma,60.0,Male,Canada,,5673.4
1009.0,Kiara Gupta,19.0,Male,India,,2608.78
1361.0,Vihaan Sharma,56.0,Female,UK,,2286.35
1597.0,Myra Gupta,34.0,Male,India,2020-02-26,5661.62
1260.0,Ishaan Reddy,56.0,Male,UK,2019-10-11,5751.85
1365.0,Diya Mehta,64.0,Male,India,2021-09-10,3833.2
1291.0,Saanvi Sharma,16.0,Male,India,,3420.92
1261.0,Saanvi Gupta,23.0,Male,India,,4357.79
1364.0,Ayaan Mehta,27.0,Male,Canada,2023-06-01,3420.92
1522.0,Aditya Mehta,43.0,Female,India,,4465.99
1040.0,Sara Reddy,23.0,Male,USA,,6405.85
1479.0,Diya Kapoor,51.0,Male,Canada,2023-01-26,3793.9
1005.0,Arjun Verma,39.0,Female,UK,,4566.84
1148.0,Sai Kapoor,24.0,Male,Canada,,1403.47
1293.0,Anika Mehta,38.0,Female,Canada,2020-08-03,1628.56
1038.0,Myra Verma,35.0,Female,Canada,,5480.99
1233.0,Diya Kapoor,42.0,Male,USA,2019-02-09,3424.06
1197.0,Arjun Mehta,60.0,Male,USA,2022-01-14,2860.09
1394.0,Kiara Sharma,58.0,Female,Canada,2020-09-21,1483.28
1067.0,Anika Iyer,21.0,Male,Canada,,3420.92
1124.0,Aarav Nair,66.0,Female,USA,,1413.97
1039.0,Krishna Kapoor,23.0,Female,India,,3740.29
1187.0,Aadhya Kapoor,33.0,Female,USA,2019-03-15,3420.92
1455.0,Ananya Mehta,64.0,Male,India,,4220.46
1223.0,Riya Rao,15.0,Female,UK,2019-09-11,2265.95
1147.0,Aditya Singh,35.0,Female,UK,,3254.07
1354.0,Ananya Reddy,55.0,Female,India,,2399.64
1527.0,Vihaan Sharma,59.0,Male,USA,2018-01-11,4672.61
1429.0,Arjun Nair,60.0,Male,USA,,4084.94
1340.0,Pari Reddy,43.0,Female,UK,,3538.94
1439.0,Vivaan Verma,42.0,Male,India,,3296.71
1031.0,Saanvi Gupta,58.0,Male,USA,,3312.49
1307.0,Krishna Sharma,51.0,Male,UK,,1714.48
1095.0,Aarav Kapoor,16.0,Male,USA,,4421.15
1409.0,Anika Nair,21.0,Female,Canada,,877.22
1292.0,Kiara Rao,20.0,Male,UK,,1929.36
1392.0,Myra Mehta,37.0,Male,Canada,2019-08-23,6171.56
1341.0,Ishaan Reddy,51.0,Male,Canada,2018-05-12,2007.84
1421.0,Riya Sharma,50.0,Female,USA,,4339.06
1074.0,Reyansh Iyer,34.0,Female,USA,2018-04-01,2026.97
1255.0,Ayaan Gupta,61.0,Female,Canada,,7326.687500000001
1345.0,Diya Singh,39.0,Male,UK,2023-08-02,3756.43
1061.0,Myra Iyer,17.0,Male,India,,3420.92
1484.0,Kiara Reddy,38.0,Male,India,2020-09-10,834.97
1257.0,Ishaan Sharma,60.0,Female,UK,,5879.01
1076.0,Arjun Gupta,22.0,Male,USA,2018-11-17,1742.04
1277.0,Aditya Reddy,40.0,Female,USA,2019-06-01,3420.92
1584.0,Riya Rao,68.0,Male,UK,,1768.78
1582.0,Ishaan Nair,45.0,Male,USA,2018-04-02,6102.61
1068.0,Diya Nair,36.0,Female,India,,2380.85
1371.0,Ishaan Iyer,50.0,Male,India,,3868.92
1569.0,Sai Iyer,17.0,Male,USA,,4435.46
1118.0,Myra Verma,43.0,Female,USA,2018-08-15,4743.68
1004.0,Pari Gupta,28.0,Male,UK,,1314.27
1376.0,Ayaan Singh,69.0,Male,Canada,,1167.93
1480.0,Saanvi Singh,44.0,Female,UK,,4235.55
1375.0,Arjun Iyer,52.0,Male,India,,2828.2
1284.0,Aarav Mehta,44.0,Female,India,,4325.38
1019.0,Diya Nair,23.0,Female,UK,,7326.687500000001
1465.0,Pari Mehta,55.0,Male,USA,2020-10-11,3420.92
1359.0,Diya Rao,16.0,Male,UK,,4114.9
1117.0,Riya Verma,30.0,Female,India,,3119.06
1078.0,Anika Iyer,60.0,Male,USA,,3161.85
1510.0,Myra Gupta,16.0,Male,USA,,2461.87
1057.0,Ayaan Gupta,45.0,Male,India,2020-05-24,3473.66
1180.0,Myra Nair,66.0,Male,USA,,3641.89
1565.0,Ayaan Reddy,18.0,Male,India,2019-04-04,889.52
1042.0,Pari Nair,55.0,Male,USA,,4498.38
1519.0,Myra Reddy,58.0,Male,USA,,3047.48
1526.0,Anika Verma,67.0,Male,USA,2021-01-13,4158.22
1081.0,Vivaan Reddy,60.0,Male,Canada,,4798.95
1133.0,Vihaan Iyer,22.0,Male,USA,,4326.79
1328.0,Pari Verma,45.0,Female,India,,2864.23
1516.0,Aadhya Verma,62.0,Male,India,,1425.86
1551.0,Krishna Mehta,53.0,Female,India,,1957.99
1161.0,Aditya Sharma,45.0,Male,India,,2575.71
1475.0,Sara Mehta,22.0,Male,USA,2023-03-20,4773.3
1311.0,Saanvi Sharma,58.0,Male,USA,,720.91
1192.0,Vihaan Mehta,56.0,Male,UK,,1934.08
1464.0,Ishaan Verma,39.0,Male,India,2019-05-13,3930.97
1558.0,Vivaan Iyer,50.0,Male,India,,2683.52
1445.0,Kiara Iyer,49.0,Female,USA,2023-07-08,6589.65
1535.0,Saanvi Reddy,27.0,Female,India,2019-01-09,4990.83
1274.0,Riya Reddy,52.0,Male,India,,1448.09
1441.0,Aditya Iyer,64.0,Female,India,,4219.76
1335.0,Sara Singh,35.0,Male,India,,4441.24
1104.0,Aditya Reddy,43.0,Male,India,,6922.45
1347.0,Saanvi Verma,17.0,Male,USA,,3420.92
1189.0,Ishaan Iyer,44.0,Male,India,,2279.91
1139.0,Aditya Gupta,30.0,Male,India,,2359.71
1157.0,Aditya Nair,33.0,Male,UK,2020-06-19,4510.69
1016.0,Aarav Kapoor,67.0,Male,India,,1839.43
1575.0,Pari Mehta,54.0,Male,UK,,7152.15
1425.0,Ishaan Nair,57.0,Female,India,,4549.51
1435.0,Anika Singh,53.0,Male,Canada,,7326.687500000001
1121.0,Aarav Gupta,45.0,Male,India,2018-07-10,4477.62
1493.0,Sara Singh,46.0,Male,USA,,2995.81
1102.0,Vihaan Iyer,56.0,Female,India,,3484.04
1052.0,Pari Kapoor,62.0,Female,USA,,3420.92
1543.0,Vihaan Rao,33.0,Female,UK,2020-03-24,6646.27
1571.0,Aadhya Nair,22.0,Male,UK,,2962.92
1592.0,Vivaan Kapoor,69.0,Female,Canada,2020-04-27,4639.64
1146.0,Ananya Mehta,27.0,Female,UK,,893.43
1407.0,Pari Sharma,37.0,Female,India,,5194.22
1523.0,Riya Gupta,30.0,Male,UK,,6577.72
1097.0,Reyansh Verma,31.0,Male,USA,2018-05-23,3223.74
1568.0,Sai Mehta,30.0,Female,USA,2021-11-26,3146.93
1128.0,Kiara Rao,24.0,Female,UK,,2575.56
1502.0,Ayaan Sharma,55.0,Male,USA,,2626.47
1306.0,Ananya Nair,57.0,Male,USA,2018-03-08,3120.92
1055.0,Riya Gupta,54.0,Female,UK,,4286.76
1442.0,Krishna Rao,47.0,Female,Canada,,2628.02
1110.0,Aadhya Kapoor,61.0,Male,USA,2021-01-26,4045.55
1438.0,Reyansh Kapoor,23.0,Male,India,2018-11-21,3420.92
1358.0,Anika Sharma,45.0,Male,USA,,1793.61
1355.0,Ishaan Verma,31.0,Male,India,,2350.22
1382.0,Kiara Verma,42.0,Male,USA,,3999.71
1363.0,Krishna Kapoor,59.0,Male,UK,,1711.28
1396.0,Myra Iyer,63.0,Male,USA,,4635.68
1411.0,Ayaan Iyer,53.0,Female,Canada,2023-05-18,6257.92
1142.0,Aadhya Nair,42.0,Male,UK,2022-03-21,2921.56
1506.0,Ananya Rao,53.0,Male,Canada,2021-10-04,5830.35
1006.0,Sai Reddy,69.0,Male,Canada,,2859.12
1182.0,Pari Sharma,51.0,Female,USA,,3822.65
1237.0,Arjun Singh,38.0,Male,India,,4458.14
1339.0,Aadhya Singh,48.0,Male,USA,,2243.27
1058.0,Diya Iyer,63.0,Female,Canada,,1524.75
1232.0,Diya Mehta,37.0,Female,UK,,2207.03
1518.0,Vihaan Singh,15.0,Female,UK,,3279.93
1203.0,Pari Iyer,44.0,Female,Canada,,5720.15
1385.0,Kiara Iyer,39.0,Male,Canada,,4268.89
1312.0,Aadhya Iyer,28.0,Female,UK,2019-09-26,3569.46
1002.0,Krishna Mehta,52.0,Male,UK,2021-02-21,6712.47
1289.0,Aadhya Kapoor,38.0,Male,Canada,,3420.92
1509.0,Ayaan Sharma,66.0,Female,India,,3058.77
1046.0,Ishaan Reddy,65.0,Male,India,,2691.84
1225.0,Reyansh Singh,46.0,Female,USA,,2343.15
1018.0,Vivaan Rao,60.0,Male,India,,4307.17
1168.0,Reyansh Sharma,37.0,Male,USA,,1963.21
1410.0,Ananya Singh,28.0,Male,UK,,7326.687500000001
1234.0,Aadhya Singh,45.0,Male,USA,,5434.89
1552.0,Saanvi Singh,56.0,Female,Canada,,6137.17
1444.0,Kiara Verma,46.0,Male,UK,,5924.42
1440.0,Sara Mehta,16.0,Female,Canada,,5969.74
1301.0,Arjun Iyer,63.0,Male,USA,2020-03-20,5118.97
1093.0,Aditya Iyer,39.0,Female,Canada,2020-07-24,5652.95
1213.0,Aarav Kapoor,67.0,Female,Canada,,7326.687500000001
1258.0,Vihaan Mehta,32.0,Male,USA,,2998.82
1576.0,Anika Iyer,46.0,Male,UK,,5739.95
1106.0,Arjun Reddy,18.0,Male,USA,2023-02-22,1723.81
1115.0,Ishaan Iyer,25.0,Male,India,,4486.83
1125.0,Aarav Reddy,42.0,Male,Canada,2022-08-21,5700.77
1524.0,Anika Gupta,39.0,Female,USA,,3828.23
1329.0,Vihaan Nair,16.0,Male,USA,,4781.36
1036.0,Aadhya Mehta,68.0,Male,Canada,,5530.38
1397.0,Pari Iyer,38.0,Female,UK,,1913.19
1204.0,Myra Verma,20.0,Male,India,,2451.47
1244.0,Ayaan Kapoor,37.0,Male,India,,5294.51
1221.0,Diya Kapoor,64.0,Male,UK,,4459.9
1246.0,Myra Kapoor,45.0,Male,India,2019-07-07,2324.9
1378.0,Sara Nair,62.0,Male,Canada,,3420.92
1415.0,Pari Singh,51.0,Male,UK,2022-05-24,3279.07
1249.0,Vihaan Iyer,52.0,Male,India,2018-09-18,1684.4
1122.0,Aadhya Mehta,49.0,Male,Canada,2020-05-17,3542.03
1537.0,Krishna Verma,45.0,Female,UK,2018-09-13,3243.45
1164.0,Krishna Gupta,48.0,Male,Canada,2021-01-24,2795.25
1539.0,Ishaan Kapoor,43.0,Male,USA,2018-10-17,2024.63
1521.0,Saanvi Verma,68.0,Female,USA,,2694.7
1239.0,Sara Singh,42.0,Female,India,,5756.76
1453.0,Vivaan Rao,51.0,Male,India,,1239.32
1374.0,Aadhya Kapoor,45.0,Female,India,,2159.37
1295.0,Riya Reddy,68.0,Female,UK,,4062.89
1533.0,Sara Kapoor,20.0,Female,Canada,2023-11-12,3168.68
1070.0,Kiara Kapoor,42.0,Female,USA,,2557.9
1352.0,Ishaan Kapoor,68.0,Male,UK,,853.08
1098.0,Vivaan Mehta,29.0,Male,Canada,2020-05-15,3592.56
1529.0,Riya Kapoor,50.0,Female,India,2022-04-12,5430.64
1030.0,Arjun Nair,22.0,Male,Canada,,2643.58
1404.0,Diya Reddy,23.0,Male,India,,2610.61
1127.0,Ayaan Verma,35.0,Male,UK,2021-02-03,2913.98
1001.0,Vihaan Kapoor,57.0,Male,UK,,4817.68
1337.0,Krishna Gupta,31.0,Male,USA,,3420.92
1027.0,Ishaan Nair,67.0,Female,Canada,,4984.38
1089.0,Ananya Rao,57.0,Female,Canada,2018-04-20,3804.16
1308.0,Ananya Verma,63.0,Male,USA,2023-10-13,4336.36
1073.0,Sara Iyer,59.0,Male,UK,,2439.1
1494.0,Aditya Reddy,45.0,Male,UK,,3420.92
1171.0,Arjun Nair,22.0,Female,India,2022-02-03,4317.98
1417.0,Riya Gupta,38.0,Female,Canada,,3420.92
1486.0,Pari Kapoor,25.0,Female,USA,2022-10-27,1354.62
1449.0,Sai Mehta,28.0,Female,USA,,4888.47
1362.0,Kiara Sharma,26.0,Male,India,,3420.92
1091.0,Reyansh Mehta,66.0,Female,Canada,,5708.02
1379.0,Myra Singh,58.0,Female,USA,2023-03-11,5405.06
1545.0,Kiara Mehta,42.0,Male,India,,3420.92
1452.0,Diya Nair,18.0,Female,UK,2018-03-16,4677.79
1315.0,Aarav Mehta,59.0,Male,USA,,2855.79
1012.0,Krishna Kapoor,23.0,Male,UK,,3288.81
1546.0,Sai Reddy,25.0,Male,USA,2019-07-15,3133.72
1380.0,Diya Verma,27.0,Female,USA,,3967.11
1426.0,Arjun Kapoor,30.0,Male,USA,,5194.96
1238.0,Sara Kapoor,66.0,Male,UK,,4738.57
1114.0,Ananya Reddy,38.0,Male,UK,,4951.2
1499.0,Arjun Nair,16.0,Male,India,,3033.64
1487.0,Vihaan Verma,64.0,Male,UK,,3929.29
1143.0,Aarav Rao,59.0,Female,Canada,2021-06-02,2455.68
1377.0,Krishna Kapoor,39.0,Male,USA,,4212.22
1014.0,Reyansh Mehta,40.0,Male,UK,,2517.82
1593.0,Reyansh Mehta,63.0,Male,India,,1954.23
1054.0,Arjun Mehta,39.0,Male,India,2022-05-19,5543.96
1208.0,Sara Nair,31.0,Female,USA,,2846.4
1344.0,Aadhya Verma,41.0,Male,India,,3909.98
1131.0,Saanvi Singh,16.0,Female,Canada,2022-10-14,3420.92
1174.0,Ananya Reddy,15.0,Male,Canada,2023-06-20,1292.28
1482.0,Myra Mehta,56.0,Female,India,,1608.31
1191.0,Kiara Rao,16.0,Female,USA,2023-07-13,2308.93
1270.0,Anika Reddy,19.0,Male,India,2021-04-05,4306.15
1388.0,Aditya Kapoor,23.0,Female,Canada,,3245.99
1123.0,Vihaan Singh,24.0,Female,UK,2023-02-20,2106.52
1138.0,Vivaan Rao,68.0,Male,India,,3792.89
1051.0,Anika Reddy,50.0,Male,UK,2018-04-23,1022.36
1220.0,Riya Mehta,44.0,Female,USA,2019-03-11,5735.19
1112.0,Arjun Nair,28.0,Male,Canada,2023-07-26,373.4
1265.0,Aarav Rao,18.0,Male,UK,,5072.04
1422.0,Pari Nair,58.0,Male,USA,2020-10-15,3538.66
1272.0,Reyansh Reddy,24.0,Male,USA,,4320.0
1342.0,Aditya Rao,51.0,Male,USA,,4616.5
1256.0,Diya Singh,64.0,Female,USA,2020-09-06,2323.61
1105.0,Aarav Kapoor,53.0,Female,India,2020-02-06,3433.35
1300.0,Ananya Rao,48.0,Male,USA,2019-09-22,5122.06
1331.0,Saanvi Reddy,18.0,Female,India,,4386.66
1240.0,Vivaan Rao,54.0,Male,USA,2020-04-15,2321.31
1230.0,Pari Sharma,53.0,Male,USA,,4048.23
1153.0,Aarav Rao,67.0,Male,USA,,1817.85
1326.0,Diya Kapoor,50.0,Male,USA,2022-05-10,2937.82
1495.0,Ishaan Verma,55.0,Female,Canada,2019-06-15,3217.63
1433.0,Diya Mehta,57.0,Female,USA,,3420.92
1294.0,Myra Gupta,42.0,Female,USA,,2962.91
1150.0,Vivaan Verma,38.0,Male,UK,,4506.84
1448.0,Riya Singh,28.0,Female,Canada,,2909.15
1163.0,Arjun Rao,17.0,Male,India,,1173.47
1167.0,Vihaan Mehta,58.0,Male,India,2018-08-18,2930.49
1400.0,Arjun Nair,16.0,Female,USA,2020-05-18,2579.69
1206.0,Reyansh Reddy,61.0,Female,UK,,4970.29
1188.0,Aditya Iyer,47.0,Female,UK,,2797.36
1432.0,Ananya Sharma,27.0,Female,India,,5140.3
1324.0,Ananya Reddy,42.0,Female,USA,2019-03-11,4891.32
1145.0,Reyansh Nair,48.0,Female,USA,,4809.58
1474.0,Aditya Rao,41.0,Female,India,,1188.39
1226.0,Sai Verma,19.0,Male,UK,,3635.24
1216.0,Aadhya Singh,32.0,Female,USA,,2620.23
1194.0,Reyansh Rao,26.0,Male,USA,,5126.88
1202.0,Sara Gupta,36.0,Female,India,2019-09-19,3796.33
1298.0,Saanvi Gupta,54.0,Female,UK,2022-06-15,1381.04
1563.0,Ishaan Rao,46.0,Male,UK,,1788.18
1477.0,Saanvi Nair,27.0,Female,USA,,6071.47
1459.0,Aarav Singh,38.0,Male,India,2018-02-21,3972.45
1434.0,Sara Kapoor,41.0,Female,Canada,,5558.58
1389.0,Saanvi Kapoor,56.0,Female,UK,,3977.54
1507.0,Krishna Iyer,42.0,Male,USA,2020-10-13,7326.687500000001
1175.0,Riya Kapoor,42.0,Male,India,2021-03-20,4994.83
1567.0,Ayaan Sharma,35.0,Female,UK,,3287.42
1094.0,Arjun Gupta,41.0,Male,Canada,,2605.87
1229.0,Krishna Sharma,38.0,Male,UK,,1356.78
1430.0,Myra Rao,33.0,Female,Canada,,3574.61
1280.0,Aditya Mehta,45.0,Male,UK,,4949.19
1403.0,Ayaan Verma,42.0,Male,UK,,4698.37
1525.0,Ananya Sharma,29.0,Male,Canada,,2660.1
1228.0,Ananya Mehta,32.0,Male,India,,3743.77
1100.0,Sara Singh,24.0,Male,USA,,1719.39
1290.0,Reyansh Gupta,56.0,Female,India,2018-04-01,3687.05
1366.0,Sara Sharma,53.0,Female,UK,,893.87
1053.0,Sara Sharma,35.0,Female,India,2018-10-20,4570.73
1227.0,Ishaan Mehta,42.0,Male,India,2023-10-23,4382.96
1391.0,Reyansh Gupta,46.0,Male,Canada,2023-06-06,4347.07
1154.0,Ananya Kapoor,33.0,Female,USA,,1012.5
1251.0,Saanvi Mehta,24.0,Female,UK,,4868.23
1275.0,Vivaan Gupta,42.0,Male,India,,3190.33
1501.0,Reyansh Iyer,62.0,Male,India,,2913.2
1158.0,Diya Rao,67.0,Female,India,,3111.94
1271.0,Saanvi Sharma,59.0,Male,USA,2018-09-08,3858.72
1044.0,Vivaan Kapoor,39.0,Female,UK,,3370.85
1113.0,Kiara Singh,65.0,Male,USA,2023-09-06,3420.92
1491.0,Riya Iyer,48.0,Female,India,,50.0
1211.0,Ishaan Mehta,54.0,Male,USA,,4993.91
1108.0,Anika Kapoor,55.0,Female,USA,,2411.91
1320.0,Vivaan Iyer,42.0,Female,India,2022-07-17,4902.66
1169.0,Ayaan Mehta,52.0,Female,USA,,3367.08
1079.0,Saanvi Verma,50.0,Female,USA,2018-10-16,2055.62
1050.0,Ananya Singh,54.0,Female,Canada,2021-10-14,1765.48
1084.0,Pari Sharma,36.0,Female,USA,2020-05-05,2000.43
1008.0,Aadhya Singh,48.0,Male,USA,2020-10-14,2932.76
1032.0,Saanvi Reddy,22.0,Male,USA,2020-02-08,3192.26
1099.0,Reyansh Iyer,37.0,Male,India,,5028.57
1109.0,Reyansh Verma,42.0,Female,UK,,2245.91
1136.0,Aadhya Sharma,42.0,Male,UK,2023-06-20,2445.4
1330.0,Vihaan Iyer,29.0,Female,Canada,,3021.99
1222.0,Vihaan Reddy,28.0,Male,USA,2022-08-23,4009.71
1028.0,Sara Singh,49.0,Male,India,2022-02-26,2722.58
1287.0,Anika Mehta,37.0,Male,USA,,3077.95
1541.0,Pari Iyer,62.0,Male,Canada,2021-10-22,1768.1
1156.0,Arjun Kapoor,66.0,Male,USA,,3489.32
1555.0,Anika Rao,19.0,Male,India,2019-01-14,3363.66
1566.0,Ishaan Sharma,48.0,Female,Canada,,3420.92
1310.0,Vivaan Rao,15.0,Male,India,,3420.92
1083.0,Vivaan Rao,51.0,Male,UK,,3335.41
1528.0,Aadhya Gupta,56.0,Female,USA,2022-06-06,373.09
1033.0,Ananya Sharma,20.0,Female,USA,,4286.28
1437.0,Aditya Kapoor,51.0,Female,USA,,3420.92
1035.0,Pari Rao,59.0,Male,India,,510.41
1063.0,Pari Singh,33.0,Male,India,2020-06-24,3587.41
